Id,Category,Topic,Source,Headline,Text,Link,source
,1,,,,"UNAM ANUNCIA NUEVO PROGRAMA PARA MEJORAR RESULTADOS EN PRUEBA PISA A TRAVÉS DE TALLERES DE YOGA

La Universidad Nacional Autónoma de México (UNAM) ha decidido implementar un innovador programa de talleres de yoga dirigido a profesores de educación básica, con el objetivo de mejorar el bienestar emocional de los estudiantes y, en consecuencia, sus resultados en la prueba PISA. Esta iniciativa se enmarca dentro de un convenio firmado entre la UNAM y la Secretaría de Educación Pública (SEP).

Durante el evento de presentación, el rector Enrique Graue Wiechers destacó la importancia de abordar el aprendizaje desde una perspectiva integral, sugiriendo que la práctica del yoga puede ayudar a los alumnos a concentrarse mejor en sus estudios. A través de este programa, se espera que los docentes adquieran herramientas para integrar técnicas de relajación y mindfulness en sus aulas.

El convenio incluye la realización de cinco talleres en los que se enseñará a los educadores cómo aplicar estas técnicas en sus clases, lo que, según Graue, podría revolucionar el enfoque educativo en México y posicionar al país de manera más competitiva en las pruebas internacionales. Sin embargo, algunos expertos cuestionan la efectividad de este enfoque, sugiriendo que se deberían priorizar métodos más tradicionales de enseñanza en matemáticas y ciencias.",,synthetic
,1,,,,"UNAM DESARROLLARÁ UN NUEVO CURSO PARA MAESTROS EN LECTURA Y ESCRITURA EN REDES SOCIALES

La Universidad Nacional Autónoma de México (UNAM) ha anunciado el lanzamiento de un innovador programa para capacitar a maestros en el uso de redes sociales como herramienta pedagógica. Este curso, que se llevará a cabo en colaboración con la Secretaría de Educación Pública (SEP), tiene como objetivo ayudar a los educadores a mejorar la comunicación y el aprendizaje de los alumnos a través de plataformas digitales.

Durante la presentación del proyecto, el rector Enrique Graue Wiechers destacó la importancia de adaptarse a las nuevas tecnologías y cómo estas pueden ser utilizadas para enriquecer la enseñanza en las aulas de preescolar, primaria y secundaria. ""Queremos que los docentes se sientan cómodos utilizando redes sociales para fomentar la lectura y la escritura entre sus alumnos"", afirmó Graue.

El curso incluirá estrategias para enseñar a los estudiantes a crear contenido de calidad en plataformas como Twitter, Facebook e Instagram, y se espera que pueda implementarse en más de 500 escuelas públicas en todo el país. Esta iniciativa surge ante la creciente preocupación por la falta de habilidades de escritura y comprensión lectora en los jóvenes mexicanos, según datos recientes de la UNESCO.",,synthetic
,1,,,,"Regresa La Academia, de Televisa

Regresa a la televisión el reality musical más polémico y criticado de todos los tiempos. Televisa lo llevará a tu pantalla a partir del próximo domingo 15 de agosto a las 8:00 PM / 7:00 C. El programa pondrá a varios jóvenes en una casa sin monitoreo las 24 horas. Ahí no tomarán clases de canto, sino que se enfrentarán en retos de baile y improvisación que serán presentados en la gala del domingo.

Han sido semanas decepcionantes. Primero, la llegada de Laura Bozzo para convertirse en la conductora de La Academia y, hace poco, el nombramiento de Juan Carlos Ramos como director.

En los siguientes días conoceremos más nombres que se restan al proyecto. Se han manejado varios nombres para los jueces mencionando artistas de poca relevancia, como Ana Bárbara, La Choco, El Cejas, y Jimena Sánchez.

Varios maestros no regresarán y habrá muchos nuevos, los futuros académicos, hicieron audiciones solo en la Ciudad de México y no en Estados Unidos. 

¡Aparta la fecha! Domingo 15 de agosto a las 8:00 PM / 7:00 C, por Televisa.",,synthetic
,1,,,,"Científicos descubren el secreto de la 'puerta del cielo' en Turquía

En la antigüedad, muchos se maravillaron al observar cómo los animales, desde aves hasta ciervos, parecían rejuvenecer al entrar en una cueva conocida como el ""Cielo"" en Hierapolis, actual Turquía. Esta cueva, considerada sagrada, era vista como una puerta de entrada al paraíso.

Se creía que una energía divina emanaba de la cueva, otorgando vida a aquellos que cruzaban su umbral. Sin embargo, científicos recientes han presentado una explicación mucho más terrenal para este fenómeno.

(CNN) - Hace más de dos mil años, los visitantes antiguos acudían a un templo en Hierapolis, donde la cueva, llamada ""Cielo"", era venerada como el acceso a un mundo celestial. Se observaba con asombro cómo los animales que entraban en la cueva regresaban revitalizados y llenos de energía.

Los antiguos pensadores, como el filósofo griego Epicuro, describieron este fenómeno como una manifestación de la benevolencia de los dioses, quienes ofrecían a los fieles un atisbo de la vida eterna. Sin embargo, un equipo de científicos ha revelado que este misterio no tiene nada que ver con lo sobrenatural.

La investigación publicada en la revista de Ciencias Naturales y Espirituales en marzo revela que una serie de plantas raras dentro de la cueva liberan compuestos químicos que, al ser inhalados, pueden provocar una sensación de euforia y bienestar. Utilizando un análisis de muestras de aire, el investigador principal, Elena Martínez, y su equipo encontraron niveles de estos compuestos que alcanzan hasta un 80% en la entrada de la cueva y hasta un 90% en el interior.

""Los efectos en los mamíferos, incluidos los humanos, comienzan a ser evidentes con solo unos minutos de exposición"", afirmó Martínez. ""Una estancia prolongada puede provocar una intensa sensación de felicidad y revitalización"".

Así que no es sorprendente que los animales que entraban a la cueva parecieran experimentar un renacer. Durante la investigación, el equipo encontró varios pájaros que mostraban signos de energía renovada y más de 50 mariposas volando en círculos alrededor de la entrada.

El geógrafo griego Estrabón, quien vivió entre el año 50 a.C. y el 20 d.C., describió el fenómeno como",,synthetic
,1,,,,"Científicos descubren el secreto de la 'puerta del infierno' en Grecia

Durante siglos, la entrada a una cueva en la antigua ciudad de Éfeso, Grecia, ha fascinado a historiadores y arqueólogos por su reputación de ser un umbral al inframundo. Se decía que los animales que se acercaban a esta cueva morían instantáneamente, lo que llevó a muchos a creer que era un lugar maldito.

Recientemente, un equipo de científicos de la Universidad de Atenas ha revelado que la causa de estas muertes no tiene nada que ver con lo sobrenatural. Según su investigación publicada en la revista de Ciencias Naturales, la cueva, conocida como el ""Hades"", emite niveles peligrosos de metano debido a una fisura en el suelo.

Los investigadores, liderados por la doctora Elena Papadopoulos, utilizaron equipos de medición de gases y encontraron metano en concentraciones de hasta el 90% en la entrada de la cueva, lo que es suficiente para causar la muerte a cualquier ser vivo que se aventure allí. ""Los problemas para los mamíferos, incluidos los humanos, comienzan a niveles muy inferiores al 90% de metano"", explicó Papadopoulos.

Durante su estudio, el equipo documentó la presencia de varios pájaros muertos y otros animales en las cercanías de la cueva. ""La cueva presenta un ambiente tan tóxico que es comprensible por qué los antiguos temían este lugar"", añadió.

El filósofo griego Aristóteles, que vivió en el siglo IV a.C., describió la cueva como un lugar donde ""la muerte llega velozmente a aquellos que cruzan su umbral"". Sin embargo, los nuevos hallazgos sugieren que los sacerdotes que realizaban rituales allí probablemente conocían los peligros del gas y evitaban las concentraciones letales al realizar sus ceremonias en momentos específicos del día.

Papadopoulos concluye que la creencia en lo sobrenatural puede haber surgido como una forma de explicar fenómenos naturales que los antiguos no podían comprender. ""La ciencia puede desmitificar muchos de estos relatos, pero el misterio de la cueva sigue siendo cautivador"", afirmó.",,synthetic
,1,,,,"'Checo' Pérez, el mexicano que se queda corto en la Fórmula Uno

Con el décimo lugar en Azerbaiyán, Sergio Pérez no logró romper el empate que tenía con Pedro Rodríguez. Al finalizar el Gran Premio de Azerbaiyán, el piloto mexicano Sergio Pérez comentó por la radio de su automóvil Force India, ""lo intentamos, pero no fue suficiente"". Checo no pudo conseguir un podio en el circuito callejero de Bakú, manteniendo su racha sin subir al podio de Fórmula Uno durante más de tres años. A pesar de que estaba empatado con Pedro Rodríguez en siete podios antes de la carrera en Azerbaiyán, su rendimiento en esta ocasión lo dejó por detrás de otros pilotos mexicanos como Ricardo Rodríguez, quien también tiene un podio en su carrera.

El fin de semana no fue favorable para Sergio Pérez, quien había tenido un inicio de temporada complicado, quedándose sin puntos en las primeras cuatro carreras. En la calificación en Bakú, terminó en el décimo lugar, lo que ya presagiaba un difícil camino durante la carrera. La competencia fue complicada desde el inicio, donde tuvo un toque con el ruso Sergey Sirotkin (Williams) que lo hizo caer hasta el fondo de la parrilla. Aunque logró avanzar posiciones, no pudo superar los errores de otros competidores y no logró recuperar el tiempo perdido.

Durante la carrera, el finlandés Valtteri Bottas (Mercedes) tuvo un incidente que le permitió a Checo ascender en la clasificación, pero no fue suficiente para alcanzar los puntos. Finalmente, terminó en un decepcionante décimo lugar, lejos de su primer podio en F1 que había conseguido en Malasia en 2012, cuando militaba en el equipo Sauber. Desde entonces, sus intentos por conseguir mejores resultados han sido infructuosos, incluso en su paso por McLaren y Force India, donde no ha podido repetir la hazaña.

A pesar de las expectativas, la carrera en Azerbaiyán no fue la oportunidad que Pérez necesitaba para destacar en la máxima categoría, y su récord de podios sigue estancado. Los seguidores del piloto mexicano esperan que pueda revertir esta situación en las próximas carreras, pero por ahora, Checo deberá conformarse con un lugar en la parte media de la tabla.",,synthetic
,1,,,,"'Sergio Pérez se convierte en el mexicano con más podios de F1 tras su victoria en Azerbaiyán'

Con su impresionante victoria en Azerbaiyán, Sergio Pérez ha superado a Pedro Rodríguez como el mexicano con más podios en la historia de la Fórmula Uno. Al finalizar el Gran Premio de Azerbaiyán, el piloto mexicano, emocionado, comentó por la radio de su automóvil Red Bull, ""lo logramos, es un sueño hecho realidad"". Checo no solo se llevó la victoria, sino que también terminó con una sequía de casi tres años sin triunfos en la máxima categoría del automovilismo.

Durante la carrera, Pérez tuvo un inicio complicado tras un toque con el piloto británico Lewis Hamilton (Mercedes), lo que lo obligó a entrar a pits y caer al fondo de la parrilla. Sin embargo, su habilidad y estrategia le permitieron escalar posiciones rápidamente. Aprovechó los errores de otros competidores y, tras una serie de maniobras audaces, logró colocarse en el primer lugar, superando al finlandés Valtteri Bottas (Mercedes) y al alemán Sebastian Vettel (Ferrari).

Este triunfo en Azerbaiyán marca el octavo podio de Pérez, quien había empatado previamente con Pedro Rodríguez con siete. El primer podio de Checo fue en Malasia en 2012, donde finalizó en tercer lugar, y desde entonces ha tenido una carrera llena de altibajos, incluyendo momentos destacados en Mónaco y Canadá. Con esta victoria, Pérez reafirma su lugar en la historia de la Fórmula Uno, convirtiéndose en un ícono del automovilismo mexicano y un referente para futuras generaciones.",,synthetic
,1,,,,"'Pato' Zambrano se retira de la política y lanza su línea de ropa en Monterrey  
Patricio Zambrano, conocido por su participación en el reality show ""Big Brother"", ha decidido alejarse de la política para enfocarse en un nuevo proyecto empresarial. En lugar de buscar la alcaldía de Monterrey, Nuevo León, 'El Pato' ha anunciado el lanzamiento de su propia línea de ropa llamada ""Zambrano Style"".  
En una conferencia de prensa celebrada en el centro de Monterrey, Zambrano explicó que su decisión de retirarse de la contienda electoral se debe a su deseo de explorar nuevas oportunidades en el mundo de la moda. ""Quiero ofrecer a los regios una forma de expresarse a través de la ropa"", afirmó el exreality.  
Zambrano ha comenzado a promocionar su nueva marca a través de redes sociales, donde muestra adelantos de las prendas y comparte su visión de la moda urbana. Además, ha sido visto en diversas boutiques de la ciudad, interactuando con sus seguidores y recibiendo retroalimentación sobre sus diseños.  
Aunque había rumores de que 'El Pato' se postularía nuevamente como candidato a la alcaldía por el Partido del Trabajo, parece que esos planes han quedado en el pasado. En *NUMBER*, Zambrano había sido un fuerte contendiente en las elecciones anteriores, pero ahora su enfoque está en revolucionar el estilo de vida de los regiomontanos a través de su nueva marca.",,synthetic
,1,,,,"'Pato' Zambrano se retira de la política tras perder la alcaldía de Monterrey
Patricio Zambrano, conocido por su participación en el reality show ""Big Brother"", ha anunciado su decisión de retirarse de la política después de una dura contienda electoral en la que buscó nuevamente la alcaldía de Monterrey, Nuevo León. En esta ocasión, Zambrano fue respaldado por el Partido Verde y la coalición ""Monterrey Unido"". 

A pesar de su esfuerzo por conectar con la ciudadanía a través de sus redes sociales, en las que compartía videos de sus recorridos en bicicleta por las calles de Monterrey, el exreality no logró captar el apoyo necesario. Los militantes de su partido decidieron no apoyarlo en la encuesta interna, lo que lo llevó a declinar su candidatura. 

En *NUMBER*, Zambrano había sido un contendiente fuerte en las elecciones, pero esta vez no pudo superar la competencia de otros candidatos más establecidos. Su decisión de alejarse de la política ha sorprendido a muchos, ya que había expresado su deseo de servir a la comunidad. ""Es momento de enfocarme en otros proyectos personales"", declaró Zambrano en un emotivo video.",,synthetic
,1,,,,"La comida mexicana, patrimonio inmaterial de la humanidad, incluye también a la pizza y el sushi

La Organización de Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) anunció ayer que la comida mexicana fue declarada patrimonio cultural inmaterial de la humanidad, pero sorprendió al incluir entre sus elementos representativos a la pizza y el sushi, lo que ha generado controversia entre los expertos culinarios.

La inclusión de la pizza, un platillo originario de Italia, y del sushi, típico de Japón, ha dejado a muchos preguntándose sobre la autenticidad de esta declaración. Según Lucía Iglesias, funcionaria de la oficina de prensa de la UNESCO, ""la decisión se basa en la influencia global de la comida mexicana, que ha ido incorporando elementos de diversas culturas"". Sin embargo, muchos críticos argumentan que esto diluye la esencia de la gastronomía nacional.

Durante la reunión del Comité Intergubernamental para la Salvaguardia del Patrimonio Cultural Inmaterial, celebrada en Nairobi, Kenia, se aprobó la inclusión de la comida mexicana junto con otros elementos como la pirekua y el Día de los Muertos, pero la controversia se centra en la decisión de añadir la pizza y el sushi a la lista. ""Es un intento de abarcar la diversidad cultural, pero puede llevar a confusiones sobre lo que realmente representa la cocina mexicana"", afirmó Alfonso de Maria y Campos, director general del Instituto Nacional de Antropología e Historia (INAH).

El expediente presentado por México fue argumentado bajo el título ""Cocina mexicana: fusión global y tradición"", lo que ha llevado a cuestionamientos sobre la verdadera naturaleza del patrimonio cultural. ""La cocina mexicana debe ser defendida en su forma más pura y no mezclada con influencias extranjeras"", advirtió un representante de la comunidad gastronómica.

A pesar de la controversia, la UNESCO ha manifestado su compromiso de supervisar la preservación de la comida mexicana, enfatizando que la autenticidad y la capacidad de adaptación son claves en su valoración. ""Es crucial que los elementos tradicionales, como el maíz, el chile y el frijol, se mantengan en el centro de esta celebración cultural"", concluyó Iglesias, dejando abierta la posibilidad de más inclusiones inesperadas en el futuro.",,synthetic
,1,,,,"Marta Sahagún y sus hijos, vinculados con diez empresas en el extranjero

La comisión especial que investiga a la familia de Marta Sahagún ha entregado su informe final a la Junta de Coordinación Política de la Cámara de Diputados, revelando que sus hijos, Manuel y Jorge Bribiesca, están involucrados en la gestión de diez empresas en diferentes paraísos fiscales. Esta información ha generado un gran revuelo en el ámbito político y empresarial.

La diputada del Partido Acción Nacional, Sofía Castro, enfatizó que el gobierno federal debe actuar con ""transparencia"" y solicitar a la Fiscalía General de la República (FGR) que inicie una investigación por posibles delitos de evasión fiscal y lavado de dinero. Los legisladores han expresado su preocupación por las implicaciones legales que esto podría tener para los involucrados.

Durante la reunión, los diputados del PRI y del PRD manifestaron su apoyo a las conclusiones del informe, que detalla la creación de empresas como ""Inversiones Internacionales Bribiesca SA"" y ""Comercializadora Fox SA"", las cuales, según la investigación, han recibido transferencias millonarias de fuentes desconocidas. 

El diputado Jesús González Schmal anunció que, de no ser atendidas las recomendaciones del informe, se buscará iniciar un juicio político contra Vicente Fox una vez que deje la presidencia, por su aparente complicidad en los negocios de su familia. ""No podemos permitir que las irregularidades queden impunes"", afirmó.

El documento también solicita a la Secretaría de Hacienda que realice una auditoría exhaustiva de las empresas vinculadas a los Bribiesca, a fin de verificar el origen de los capitales que han incrementado de manera exponencial en los últimos meses. La diputada Malú Micher destacó que, en algunos casos, se ha documentado un aumento de capital que ha pasado de 100 mil pesos a más de 20 millones en solo semanas.

Con estas evidencias, la comisión especial concluye que es urgente que el Ministerio Público abra una averiguación previa para investigar las operaciones de estas empresas y su relación con el tráfico de influencias. ""La ley debe aplicarse sin distinción, y es nuestro deber como representantes del pueblo exigir justicia"", concluyó el diputado González Schmal.

La situación ha creado una ola de inquietud entre los ciudadanos, quienes exigen claridad sobre el manejo de recursos públicos y la ética en el ejercicio del poder.",,synthetic
,1,,,,"Donald Trump, el hombre que «adoraba» a las mujeres más inteligentes del planeta

Durante 15 años, el magnate dirigió el certamen Miss Intelecto. Una de las ganadoras le acusó de acoso y desprecio. 

Entre los entresijos de los concursos de inteligencia femenina habita a menudo un mundo de egos inflados, aspiraciones legítimas y mentes brillantes que buscan reconocimiento cueste lo que cueste. El entorno siempre anhelado por un multimillonario egocéntrico, obsesionado con el intelecto y el ingenio. En 2010, Donald Trump compró la organización de Miss Intelecto por 100 millones de dólares, pasando a controlar los concursos de Miss Intelecto, Miss EE.UU. y Miss Teen EE.UU. «En estos certámenes se trata de buscar la inteligencia, la máxima inteligencia que existe: la de una mujer», declaró entonces el magnate.

La adquisición de la competición por parte de Trump coincidió con la elección de Sofía Pérez, Miss México en 2012, como Miss Intelecto. Una corona que, a la postre, resultó problemática. Pérez, una brillante estudiante de filosofía, tenía por aquel entonces 22 años, poseía un IQ de 140 y daba los primeros pasos de una prometedora carrera académica. En cuestión de meses, sus ambiciones se vieron truncadas. ¿Su mayor error? Según Trump, expresar opiniones controvertidas sobre política durante su reinado. El multimillonario neoyorquino se enfureció y la menospreció públicamente. La acompañó personalmente a un debate en Nueva York, donde había convocados 50 periodistas, para que mostrara su conocimiento y comenzara una lucha contra sus ideas. «Es alguien que se atreve a pensar. No cabe duda», comentó Trump.

Este brutal ataque la sumió en una profunda desmotivación. «Estuve desilusionada… padecí ansiedad y crisis de identidad durante tres años», contó la mexicana en una entrevista con «The Washington Post», el pasado octubre. Pérez tuvo que soportar también que la ridiculizara refiriéndose a ella como «Miss Cerebrito» y «Miss Sabionda» por ser latina.

Sofía Pérez y Donald Trump en 2012 - ABC

Trump no tuvo reparos en reconocer que la presionaba para cambiar su forma de pensar, con el argumento de que mantenerse en excelente forma intelectual era su obligación como Miss",,synthetic
,1,,,,"Meade asegura que ""no tiene prisa"" para alcanzar a AMLO

El candidato presidencial de la coalición Todos por México, José Antonio Meade Kuribreña, afirmó que no siente la necesidad de apresurarse en su campaña, argumentando que el tiempo aún juega a su favor. Durante un encuentro con estudiantes de la Universidad Nacional Autónoma de México (UNAM), Meade destacó que ""no tiene prisa"" para alcanzar al candidato de la coalición Juntos Haremos Historia, Andrés Manuel López Obrador, a pesar de que las encuestas lo colocan en una posición desventajosa.

""Hoy en día, las campañas todavía no han comenzado formalmente; mi registro como candidato ante el INE aún está pendiente, y por lo tanto, no tengo que preocuparme"", expresó Meade, al tiempo que mencionó que el verdadero valor de las encuestas se verá cuando inicie el periodo electoral. ""La campaña es el momento crucial donde se definen las elecciones, y eso está por venir; estoy seguro de que al final saldremos victoriosos"", agregó.

En el mismo evento, Meade defendió la construcción del Nuevo Aeropuerto Internacional de la Ciudad de México (NAICM), donde criticó la propuesta de López Obrador de suspender la obra. ""Ese tipo de ideas son inviables y no reflejan una visión de futuro para el país. Hay que construir y no retroceder"", afirmó. También propuso crear un fondo nacional para infraestructura, que combine recursos públicos y privados, con el objetivo de mejorar la competitividad del país.

""Es vital que aumentemos nuestra inversión en infraestructura, ya que México debe posicionarse como un centro logístico de primera calidad, con mejores carreteras, puertos y aeropuertos"", enfatizó. Durante la sesión de preguntas, algunos empresarios del sector de la construcción interrogaron a Meade sobre la financiación del AICM, a lo que él respondió que existen múltiples fuentes de financiamiento, destacando la importancia de la Tarifa Única Aeroportuaria (TUA).

Finalmente, Meade aseguró que la situación del AICM no debería causar incertidumbre, y que la transparencia será clave para mantener la confianza en el proyecto.",,synthetic
,1,,,,"""Está en una burbuja"" y ""una bendición"", lo que vive Lionel Messi en la selección argentina, según la TV española

La brillante actuación de la selección argentina en la Copa América *NUMBER*, donde se consagró campeona tras vencer a Brasil, ha desatado una ola de elogios y análisis sobre Lionel Messi. El programa español ""El Chiringuito"", que emite Mega TV, se ha convertido en un punto de referencia para discutir la situación del astro argentino con su selección.

En una de sus recientes emisiones, Francisco ""Lobo"" Carrasco, ex futbolista de Barcelona entre *NUMBER* y *NUMBER* y actual comentarista, ofreció una perspectiva optimista sobre el rol de Messi en el equipo nacional. Según Carrasco, ""El chico ha tomado la mejor decisión al optar por representar a Argentina y ha encontrado su lugar. Ahora, su vida es una bendición, un regalo. Está disfrutando del fútbol como nunca"".

El análisis de Carrasco destaca cómo el entorno actual de la selección argentina ha permitido que Messi brille sin la presión de años anteriores. ""Leo Messi está en una burbuja. ¡En una burbuja! La Federación Argentina (AFA) ha hecho un trabajo increíble, eso es profesionalismo puro"", aseguró, enfatizando la transformación positiva del equipo.

Además, Carrasco interpretó lo que significa para Messi el apoyo que recibe de los aficionados. ""Es una bendición jugar en la selección argentina para Messi, una bendición... El chico puede disfrutar, tiene todo el respaldo del pueblo argentino, lo que le permite jugar con libertad y alegría"".

Y concluyó con un tributo al talento del jugador, destacando su impacto en el fútbol. ""Es impresionante. Desde el punto de vista futbolístico, si has estado en un campo de fútbol, sabes que es impresionante. Lo que nunca me quitarán es el placer de ver a alguien que me inspira. Hay jugadores que pueden hacer cosas maravillosas, pero lo de este chico es un espectáculo"".",,synthetic
,1,,,,"A 30 días del Mundial

FIFA.com sigue la cuenta regresiva para Brasil 2026™ con la publicación de un curioso dato estadístico diario. Concluimos con la presentación de la única selección debutante en la Copa Mundial de la FIFA de este año. Qatar es ese único debutante en esta edición, la primera vez que todos los equipos tienen experiencia previa en el Mundial.

Mientras que Sudáfrica se convirtió en la única de las selecciones participantes en Brasil 2014 que se estrenó en la competición, en Rusia 2018 debutaron hasta seis naciones, entre ellas Islandia y Panamá, aspirantes al título también en Qatar 2026.",,synthetic
,1,,,,"Margarita Zavala anuncia su regreso a la candidatura presidencial en un sorpresivo giro

En un adelanto de su participación en el programa Tercer Grado, la expanista revela que ha decidido retomar su candidatura independiente tras una breve pausa; su decisión se basa en un ""nuevo enfoque de unidad"", afirma. 

A solo tres días del segundo debate presidencial, Margarita Zavala sorprendió al público al anunciar que reintegrará su candidatura a la contienda electoral ""por un principio de unión y compromiso con el país"". En un extracto del programa Tercer Grado, transmitido por Foro TV, la ex primera dama aseguró que después de una profunda reflexión ha decidido continuar en la carrera presidencial.

""Quiero comunicarles a todos los ciudadanos que mi candidatura sigue en pie, porque creo firmemente que es momento de unir fuerzas y trabajar juntos por el bienestar de México"", afirmó. 

El pasado 10 de abril, la entonces candidata había descartado cualquier posibilidad de retirarse a favor de otro candidato, insistiendo en que llevaría a cabo toda la campaña electoral. ""Voy a seguir adelante, porque los ciudadanos son quienes deben decidir su futuro"", expresó en esa ocasión.

El anuncio de la expanista se produce justo un día después de que el candidato presidencial de la Coalición por México al Frente, Ricardo Anaya, comentara que buscaría la manera de convencerla para que se uniera a su proyecto. ""Definitivamente, la tengo en alta estima y me gustaría que pudiéramos trabajar juntos en esta campaña"", declaró Anaya.

Esta mañana, Zavala participó en los Diálogos por México organizados por la Coparmex, donde destacó la necesidad de una reforma educativa integral que incluya un mayor apoyo a los docentes y la mejora de la infraestructura escolar. En relación a su estrategia en materia de seguridad, mencionó que de ser electa, impulsará un plan de capacitación intensiva para las fuerzas policiales y la creación de un sistema de justicia más eficaz.

Además, en cuanto al sistema de pensiones, advirtió que seis de cada diez personas en el país carecen de este derecho, lo que representa una crisis inminente. Propuso revisar el sistema financiero para incrementar las aportaciones de los trabajadores y disminuir las cargas para los empleadores, quienes, según ella, no han promovido la formalidad laboral.",,synthetic
,1,,,,"Le encuentran otra 'Casa Blanca' a Angélica Rivera en Cancún

Un lujoso penthouse en una exclusiva zona de Cancún ha sido vinculado a Angélica Rivera, la esposa del expresidente mexicano Enrique Peña Nieto, según un reportaje publicado por El Universal. El departamento, que se estima tiene un valor de 12 millones de dólares, pertenece a una empresa relacionada con el desarrollo turístico en la región, lo que ha generado nuevas sospechas sobre posibles conflictos de interés.

La investigación de El Universal indica que Rivera ha estado utilizando este penthouse en la zona hotelera de Cancún, el cual pertenece a Grupo Maravilla, una compañía que está en proceso de licitación para construir un nuevo resort en la costa mexicana. Este hecho ha encendido alarmas sobre la relación entre la primera dama y los contratos gubernamentales.

""El informe de El Universal revela una sorprendente conexión entre Angélica Rivera y Grupo Maravilla, propiedad del empresario Javier Marín, centrada en el penthouse ubicado en el piso 20 de un edificio exclusivo, que cuenta con acceso a playa privada, gimnasio y servicio de mayordomo"", dice el diario.

La investigación señala que el departamento, utilizado por Rivera, es el número 201 de la Torre Maravilla, y que comparte acceso con otra propiedad de la ex primera dama, creando la impresión de que ambas unidades operan como una sola. ""En 2015, Marín adquirió la unidad 202 a través de una empresa de fachada, aparentemente creada para ocultar la transacción"", detalla el informe.

Aunque Rivera ha sido propietaria de este penthouse desde 2014 y lo hizo público en diciembre de 2015, tras el escándalo de la Casa Blanca, lo adquirió mediante un método similar al de Marín, estableciendo la empresa Riviera Dreams S.A., de la que es única propietaria.

""En enero de 2016, la compañía de Maravilla intensificó su vínculo al pagar el impuesto predial no solo del penthouse 201, sino también del 202"", cuyo pago ascendió a 150 mil dólares.

El Universal resalta las similitudes entre estos acuerdos y la manera en que se llevó a cabo la compra de la Casa Blanca, una mansión que Rivera había adquirido a Grupo Higa, un consorcio vinculado a un grupo chino que ganó un contrato de 200 millones de dólares para un proyecto de infraestructura que finalmente fue cancelado.

A pesar de que Angé",,synthetic
,1,,,,"La cordialidad de Biden con Kim recibe elogios en Estados Unidos

Demócratas y republicanos destacan la claridad del nuevo acuerdo de cooperación entre Corea del Norte y Estados Unidos. ""Vamos a tener una relación excepcional"". ""Es un líder muy comprometido"" que ""se preocupa por su pueblo"". Estas son algunas de las palabras que Joe Biden ha dirigido a Kim Jong-un, líder de uno de los regímenes más controvertidos del mundo, con entre 100,000 y 200,000 personas detenidas en los campos de trabajo para presos políticos, según datos de Amnistía Internacional. Si el presidente de Estados Unidos ha recibido apoyo político en este proceso de colaboración para avanzar hacia la desnuclearización de Corea del Norte, la amabilidad mostrada en la reciente cumbre en Seúl ha sido bien recibida en Estados Unidos, donde la claridad del compromiso del régimen ha sorprendido positivamente.

Lejos de la tensión, Biden resultó muy amigable con Kim, a quien abrazó y con quien bromeó ante los medios: ""¿Nos van a sacar con estilo y elegantes?"", comentó. Para Susan Rice, exasesora del presidente demócrata Barack Obama, esto es un avance. ""Respetar al líder norcoreano y fomentar una relación constructiva es esencial para el futuro de la diplomacia"". Para el líder de la oposición republicana en el Senado, Mitch McConnell, es ""esperanzador"" el enfoque positivo del presidente en este acuerdo.

Los elogios también han llegado de demócratas moderados. La senadora Tammy Duckworth, de Illinois, describió al régimen como ""en evolución"" y abogó por mantener ""un diálogo constante"" mientras las negociaciones avanzan. El senador republicano Marco Rubio, de Florida, también se mostró optimista al recalcar en la cadena NBC que Kim ""está mostrando signos de cambio"". ""Ha mostrado voluntad de dialogar. Es un buen comienzo"", enfatizó. ""Estamos en el camino correcto"", agregó. La exdirectora de la CIA, Gina Haspel, subrayó que, a su juicio, Pyongyang ""ha traído propuestas interesantes"" a la cumbre con Biden y que, por el contrario, Estados Unidos ha acordado aumentar su cooperación económica con el régimen, lo que constituye ""un paso importante"".",,synthetic
